id,name,album,album_id,artists,artist_ids,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date,index
7liXuCNm0GZyHCV8yHZpHz,Ray Guns,Seeking Thrills,26FuPLPN5Vyznv9yFxKOTM,Georgia,['06knYh538h5SI7OAEF8ek3'],0.57,0.813,4,-5.702999999999999,0,0.0549,0.0012699999999999,0.0,0.307,0.7829999999999999,156.986,206990,4.0,2020,2020-01-10,655
1royHjrUB3oU2065BrfwUz,Honey Dripping Sky,Seeking Thrills,26FuPLPN5Vyznv9yFxKOTM,Georgia,['06knYh538h5SI7OAEF8ek3'],0.275,0.616,1,-8.716000000000001,0,0.0385,0.0454,0.0171,0.0733,0.0939,144.704,293871,4.0,2020,2020-01-10,655
2wlNlpQxMQ4iqXVI0pIuRJ,Never Let You Go - Alternative Version,Seeking Thrills,26FuPLPN5Vyznv9yFxKOTM,Georgia,['06knYh538h5SI7OAEF8ek3'],0.615,0.866,8,-6.1370000000000005,1,0.0557,0.0011099999999999,0.00731,0.298,0.725,155.01,226030,4.0,2020,2020-01-10,655
1b6HCRWWbvFUZ5RG3bg7s6,About Work The Dancefloor - Edit,Seeking Thrills,26FuPLPN5Vyznv9yFxKOTM,Georgia,['06knYh538h5SI7OAEF8ek3'],0.633,0.8320000000000001,10,-6.572,0,0.0387,0.0134,0.000164,0.1159999999999999,0.198,109.983,194119,4.0,2020,2020-01-10,655
0NoA5UyGQSF52p5IYBNlXA,24 Hours - Edit,Seeking Thrills,26FuPLPN5Vyznv9yFxKOTM,Georgia,['06knYh538h5SI7OAEF8ek3'],0.5379999999999999,0.841,3,-4.5280000000000005,1,0.0527,0.00331,7.190000000000001e-05,0.48,0.37,105.93,166713,4.0,2020,2020-01-10,655
0RVojLYd4ygfsxVnsNj0jh,About Work The Dancefloor - Edit,About Work The Dancefloor (Locum Remix),1rQM2DRLPRE2JaLJAFQkus,Georgia,['06knYh538h5SI7OAEF8ek3'],0.633,0.8320000000000001,10,-6.572,0,0.0387,0.0134,0.000164,0.1159999999999999,0.198,109.983,194119,4.0,2019,2019-07-11,655
2xyO2w239DYYr4AI6S5292,Feel It,Feel It,08lRM2S9YgFhWSURvkKDlQ,Georgia,['06knYh538h5SI7OAEF8ek3'],0.5529999999999999,0.899,1,-4.688,1,0.0461,3.11e-05,0.491,0.151,0.267,105.069,228491,4.0,2017,2017-01-05,655
5x4WACt2vEuwqBwp8PIgiw,Never Let You Go,Never Let You Go,5xJH5ZfW8WG3zE9QS15vsv,Georgia,['06knYh538h5SI7OAEF8ek3'],0.5770000000000001,0.894,0,-4.77,0,0.0388,0.00591,0.00157,0.322,0.6409999999999999,155.012,227381,4.0,2019,2019-09-19,655
0STQmxKn4SduIw35Ej5Mj6,About Work The Dancefloor - Edit,Never Let You Go,5xJH5ZfW8WG3zE9QS15vsv,Georgia,['06knYh538h5SI7OAEF8ek3'],0.633,0.8320000000000001,10,-6.572,0,0.0387,0.0134,0.000164,0.1159999999999999,0.198,109.983,194119,4.0,2019,2019-09-19,655
026jAwGvc4AIaHa6KsZiy6,Started Out,Never Let You Go,5xJH5ZfW8WG3zE9QS15vsv,Georgia,['06knYh538h5SI7OAEF8ek3'],0.679,0.7659999999999999,0,-7.905,0,0.0425,0.00782,0.000263,0.0883,0.299,99.998,221622,4.0,2019,2019-09-19,655
1WIHDkWtGVdO3ddwt3d2ee,Started Out,Started Out,2e7u7pHKqHy2sZJDMOzWd2,Georgia,['06knYh538h5SI7OAEF8ek3'],0.679,0.7659999999999999,0,-7.905,0,0.0425,0.00782,0.000263,0.0883,0.299,99.998,221622,4.0,2018,2018-11-01,655
2kxB1uHImN28Cb7lmKtEl3,Never Let You Go,Started Out,2e7u7pHKqHy2sZJDMOzWd2,Georgia,['06knYh538h5SI7OAEF8ek3'],0.5770000000000001,0.894,0,-4.77,0,0.0388,0.00591,0.00157,0.322,0.6409999999999999,155.012,227381,4.0,2018,2018-11-01,655
1SDN8Ax7liAvMCfmAM5k7X,About Work The Dancefloor - Edit,Started Out,2e7u7pHKqHy2sZJDMOzWd2,Georgia,['06knYh538h5SI7OAEF8ek3'],0.633,0.8320000000000001,10,-6.572,0,0.0387,0.0134,0.000164,0.1159999999999999,0.198,109.983,194119,4.0,2018,2018-11-01,655
79yMPosNqFSzhf7ubeejMs,About Work The Dancefloor - Edit,About Work The Dancefloor,667bFuosuGrNuJfE88a6pP,Georgia,['06knYh538h5SI7OAEF8ek3'],0.633,0.8320000000000001,10,-6.572,0,0.0387,0.0134,0.000164,0.1159999999999999,0.198,109.983,194119,4.0,2019,2019-03-28,655
2pe9Bdhz061qPsehuAksCP,Never Let You Go,About Work The Dancefloor,667bFuosuGrNuJfE88a6pP,Georgia,['06knYh538h5SI7OAEF8ek3'],0.5770000000000001,0.894,0,-4.77,0,0.0388,0.00591,0.00157,0.322,0.6409999999999999,155.012,227381,4.0,2019,2019-03-28,655
7cdDfyaafgL9fRgf9Vm787,Started Out,About Work The Dancefloor,667bFuosuGrNuJfE88a6pP,Georgia,['06knYh538h5SI7OAEF8ek3'],0.679,0.7659999999999999,0,-7.905,0,0.0425,0.00782,0.000263,0.0883,0.299,99.998,221622,4.0,2019,2019-03-28,655
55VNINmGr9tHyehsnF9gk9,Never Let You Go,Never Let You Go (Skream Remix),2EcZfAmLrfH8UrVJeh2fxi,Georgia,['06knYh538h5SI7OAEF8ek3'],0.5770000000000001,0.894,0,-4.77,0,0.0388,0.00591,0.00157,0.322,0.6409999999999999,155.012,227381,4.0,2020,2020-01-31,655
4yByqdDksKZj9yLf6mCbkN,"About Work The Dancefloor - Recorded live at Abbey Road Studios, London",Spotify Singles,156cHVsJv86Wi7e9IHIKRx,Georgia,['06knYh538h5SI7OAEF8ek3'],0.49,0.273,10,-9.79,0,0.0296,0.914,4.6e-06,0.1989999999999999,0.166,99.882,241802,4.0,2020,2020-03-12,655
7AAMDhzVpaQi6kqjPXSkXi,"everything i wanted - Recorded live at Abbey Road Studios, London",Spotify Singles,156cHVsJv86Wi7e9IHIKRx,Georgia,['06knYh538h5SI7OAEF8ek3'],0.602,0.278,6,-11.395,0,0.0338,0.345,0.000493,0.123,0.47,119.983,269419,4.0,2020,2020-03-12,655
1sYOdThFGjTkqIOi71qaHM,29 - Radio Edit,Superstition EP,17JFJfZqZ8AFgVRr89lqAT,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.4579999999999999,0.8690000000000001,10,-5.511,1,0.0527,8.37e-05,0.000103,0.0763,0.346,156.964,201987,4.0,2017,2017-01-27,1489
3dho80fD9LVp471UuFHEEr,Mr. Brightside,Superstition EP,17JFJfZqZ8AFgVRr89lqAT,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.387,0.182,2,-12.077,1,0.0336,0.8759999999999999,0.00302,0.115,0.163,122.351,272000,4.0,2017,2017-01-27,1489
5eKEnG8ki1ifMjHG5ykxdp,Superstition,Superstition EP,17JFJfZqZ8AFgVRr89lqAT,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.542,0.7709999999999999,11,-5.4170000000000025,0,0.0301,0.0075,0.0527,0.0683,0.5379999999999999,84.988,184400,4.0,2017,2017-01-27,1489
1cGt47ods2UZyDicTwKmPP,Salt Pond - Bonus Track,Superstition EP,17JFJfZqZ8AFgVRr89lqAT,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.479,0.534,2,-6.205,1,0.0235,0.00832,8.68e-05,0.104,0.3329999999999999,85.09,276187,4.0,2017,2017-01-27,1489
6m5bRF1z8uPZPpBmKbUZzL,Seven,Superstition EP,17JFJfZqZ8AFgVRr89lqAT,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.247,0.481,9,-8.851,1,0.0496,0.147,0.0396,0.108,0.0481,165.854,228320,4.0,2017,2017-01-27,1489
6I2iLtqLCdEKeoXpRv7is2,29 - Acoustic,Superstition EP,17JFJfZqZ8AFgVRr89lqAT,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.696,0.46,10,-8.03,1,0.0758,0.303,0.0,0.0936,0.243,152.151,211587,4.0,2017,2017-01-27,1489
4ER1mTBbyU8HSFsD3ZTc2g,Pretty Lies,Pretty Lies,1G8PwcibRvCKIQbFaWTJVQ,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.643,0.7170000000000001,9,-6.206,1,0.0299,0.00165,0.000672,0.1939999999999999,0.248,125.011,166021,4.0,2020,2020-07-10,1489
4Fy71Yu7hNvCovtT5hgu4A,I'm Amazing - Audiotree Live Version,Run River North on Audiotree Live,6lZ8mwINs7AHsPbrNwDcNY,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.605,0.64,0,-7.649,1,0.0495,0.118,0.00217,0.1669999999999999,0.178,130.795,218494,4.0,2019,2019-06-05,1489
1A5C7EoHSyLPmdQyAWOjX8,40g - Audiotree Live Version,Run River North on Audiotree Live,6lZ8mwINs7AHsPbrNwDcNY,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.7829999999999999,0.662,1,-8.811,1,0.0527,0.345,0.000895,0.0841,0.6759999999999999,119.021,268497,4.0,2019,2019-06-05,1489
2vSTZu8aGZJzRn8fjHBNx6,Funhouse - Audiotree Live Version,Run River North on Audiotree Live,6lZ8mwINs7AHsPbrNwDcNY,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.631,0.8220000000000001,1,-7.3210000000000015,1,0.0481,0.0303,0.00274,0.627,0.833,150.01,275822,4.0,2019,2019-06-05,1489
5qwlg5CWTXNk4YsOBVcA3A,Casina - Audiotree Live Version,Run River North on Audiotree Live,6lZ8mwINs7AHsPbrNwDcNY,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.755,0.5589999999999999,2,-9.247,1,0.0532,0.447,0.00904,0.104,0.5479999999999999,133.006,245825,4.0,2019,2019-06-05,1489
614dGMaMGqpKRIDE2EAEG2,Ok Cool - Audiotree Live Version,Run River North on Audiotree Live,6lZ8mwINs7AHsPbrNwDcNY,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.8009999999999999,0.633,9,-9.509,0,0.0359,0.258,0.0188,0.122,0.617,109.994,185747,4.0,2019,2019-06-05,1489
3knQztLtmB2ijNlWnFNpen,Wake Up - Audiotree Live Version,Run River North on Audiotree Live,6lZ8mwINs7AHsPbrNwDcNY,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.589,0.5,2,-9.405,1,0.0296,0.261,1.29e-05,0.123,0.314,90.948,209315,4.0,2019,2019-06-05,1489
75TmJXxyIgLezCrRBAVi4J,Intro (Funeral) Parade,Drinking from a Salt Pond,4w4xXUAHgIfXfCXD8oKOnA,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.188,0.8140000000000001,1,-4.873,1,0.0549,4.59e-05,0.0485,0.0715,0.176,118.0,134720,4.0,2016,2016-02-26,1489
7AIe2twHZwBsYe76lJtUee,29,Drinking from a Salt Pond,4w4xXUAHgIfXfCXD8oKOnA,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.436,0.911,7,-3.926,0,0.0712,0.00029,0.0,0.245,0.257,156.951,207120,4.0,2016,2016-02-26,1489
0gL2wxDmyNN71eEuCQUUfX,Run or Hide,Drinking from a Salt Pond,4w4xXUAHgIfXfCXD8oKOnA,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.527,0.931,11,-3.426,0,0.0452,0.0126,0.0,0.0556,0.423,114.994,216360,4.0,2016,2016-02-26,1489
1k9joeh3zx0KQ6tuD2qT6F,Can't Come Down,Drinking from a Salt Pond,4w4xXUAHgIfXfCXD8oKOnA,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.491,0.754,11,-3.277,1,0.0405,0.000637,1.36e-05,0.159,0.5920000000000001,103.092,167707,4.0,2016,2016-02-26,1489
6teJlMg8ryP56K4fiowJo0,Elam,Drinking from a Salt Pond,4w4xXUAHgIfXfCXD8oKOnA,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.5760000000000001,0.698,4,-6.483,0,0.0275,0.0172,7.8e-05,0.0902,0.34,91.012,247747,4.0,2016,2016-02-26,1489
4ZuNM7cdBTOWt13GDG3aEi,Ghost,Drinking from a Salt Pond,4w4xXUAHgIfXfCXD8oKOnA,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.652,0.742,4,-4.968999999999999,0,0.0293,0.0864,4.3e-06,0.391,0.696,126.032,191307,4.0,2016,2016-02-26,1489
0s4OhFKEPCbxz7Ooh38ZP1,Pretender,Drinking from a Salt Pond,4w4xXUAHgIfXfCXD8oKOnA,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.596,0.8490000000000001,6,-3.959,1,0.0274,0.00293,9.17e-05,0.0869,0.424,102.004,224053,4.0,2016,2016-02-26,1489
5LmWxaSgpLPpvALNMCtiwC,Anthony,Drinking from a Salt Pond,4w4xXUAHgIfXfCXD8oKOnA,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.589,0.934,9,-4.655,1,0.0359,0.0039299999999999,0.000682,0.0669,0.354,110.026,194040,4.0,2016,2016-02-26,1489
5Gmas5dk2hQjFBhBff0lLG,David Robinson,Drinking from a Salt Pond,4w4xXUAHgIfXfCXD8oKOnA,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.525,0.8590000000000001,10,-5.3660000000000005,1,0.0382,0.0269,0.000745,0.125,0.369,141.028,269813,4.0,2016,2016-02-26,1489
7bCyTXHe1L8mJQ57rVhtTU,Winter Wind,Drinking from a Salt Pond,4w4xXUAHgIfXfCXD8oKOnA,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.324,0.00197,6,-14.549,0,0.0356,0.953,0.184,0.122,0.8590000000000001,147.04,574347,3.0,2016,2016-02-26,1489
5bEBfZAS8BKQTuetEQyD3D,Rearview - SAD Takes,MCH Vol. 1 + 2 = 3 (SAD Takes),65kKDHo5ei6qjLOwLuBDyG,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.611,0.313,9,-7.904,1,0.0459,0.882,4.429999999999999e-05,0.114,0.233,83.954,184286,4.0,2020,2020-04-10,1489
6NWEsRbv0PzbED04tFnWzC,OKAY COOL - SAD Takes,MCH Vol. 1 + 2 = 3 (SAD Takes),65kKDHo5ei6qjLOwLuBDyG,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.774,0.735,11,-5.07,0,0.145,0.276,4.18e-06,0.31,0.764,210.138,188238,4.0,2020,2020-04-10,1489
36mMX5mpXoeCSbHMdPMPly,I'm Amazing - SAD Takes,MCH Vol. 1 + 2 = 3 (SAD Takes),65kKDHo5ei6qjLOwLuBDyG,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.721,0.809,0,-4.447,1,0.0345,0.7709999999999999,0.429,0.186,0.415,119.956,168738,4.0,2020,2020-04-10,1489
01pVEd0qnKFGe6IxbhuVSb,Casina - SAD Takes,MCH Vol. 1 + 2 = 3 (SAD Takes),65kKDHo5ei6qjLOwLuBDyG,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.825,0.31,2,-5.247000000000001,1,0.0494,0.812,5.76e-06,0.105,0.298,124.136,205161,4.0,2020,2020-04-10,1489
0s6nbTZihAPTxvbZp7nq2X,Hands Up - SAD Takes,MCH Vol. 1 + 2 = 3 (SAD Takes),65kKDHo5ei6qjLOwLuBDyG,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.708,0.265,0,-7.409,1,0.0453,0.833,0.0,0.1119999999999999,0.24,80.03699999999998,215675,4.0,2020,2020-04-10,1489
0k8frZTAR6CUhLDcs3ZtCx,40g - SAD Takes,MCH Vol. 1 + 2 = 3 (SAD Takes),65kKDHo5ei6qjLOwLuBDyG,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.578,0.45,8,-4.1930000000000005,0,0.0319,0.8270000000000001,0.00303,0.144,0.324,109.973,215057,4.0,2020,2020-04-10,1489
7KXlMi53LYqceeWvpOvDCC,Monsters - SAD Takes,MCH Vol. 1 + 2 = 3 (SAD Takes),65kKDHo5ei6qjLOwLuBDyG,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.618,0.512,7,-6.278,1,0.0401,0.637,6.29e-05,0.0656,0.608,138.10299999999998,176040,4.0,2020,2020-04-10,1489
1prXHzcNxDUb64DOPVMc7M,The Only One,MCH Vol. 1 + 2 = 3 (SAD Takes),65kKDHo5ei6qjLOwLuBDyG,Run River North,['0INDB6Snts5NDbzh8jC3lk'],0.462,0.563,3,-6.315,1,0.0498,0.3989999999999999,0.00057,0.429,0.502,119.96,199506,4.0,2020,2020-04-10,1489
07YgeVfJZMNQlMvn7UMSPj,"Cairo, IL - Audiotree Live Version",The Brother Brothers on Audiotree Live,41uNDnmitlGt8se1Nl92B9,The Brother Brothers,['7bsyET4aRFBJ9dOtGeHCX5'],0.466,0.0848,3,-15.081,1,0.0307,0.835,0.00151,0.14,0.397,80.58,200216,4.0,2016,2016-11-03,213
3qEVk7Ml4AvG32KTI1Kwi0,Siren Song - Audiotree Live Version,The Brother Brothers on Audiotree Live,41uNDnmitlGt8se1Nl92B9,The Brother Brothers,['7bsyET4aRFBJ9dOtGeHCX5'],0.531,0.1159999999999999,2,-15.743,0,0.0318,0.935,0.0369,0.11,0.373,78.947,183298,4.0,2016,2016-11-03,213
0AhNE4UwiSBjnsZDSSuROM,"Come Back, Darling - Audiotree Live Version",The Brother Brothers on Audiotree Live,41uNDnmitlGt8se1Nl92B9,The Brother Brothers,['7bsyET4aRFBJ9dOtGeHCX5'],0.213,0.0724,2,-9.858,1,0.0397,0.964,3.74e-06,0.331,0.256,173.875,222683,1.0,2016,2016-11-03,213
2NMLAb9KmK81TcYX6XFVbE,Notary Public - Audiotree Live Version,The Brother Brothers on Audiotree Live,41uNDnmitlGt8se1Nl92B9,The Brother Brothers,['7bsyET4aRFBJ9dOtGeHCX5'],0.573,0.332,2,-10.06,1,0.0299,0.883,0.000806,0.127,0.669,79.199,123405,4.0,2016,2016-11-03,213
43tpHAUpDDf4KtqbW8iQWD,Bird In A Tree - Audiotree Live Version,The Brother Brothers on Audiotree Live,41uNDnmitlGt8se1Nl92B9,The Brother Brothers,['7bsyET4aRFBJ9dOtGeHCX5'],0.546,0.2789999999999999,0,-10.45,1,0.0392,0.8170000000000001,0.0019,0.17,0.831,129.695,141777,4.0,2016,2016-11-03,213
2tux1s5FVabQQKpz7GEXbI,"Lost, Scared & Tired",Orme Dugas,4Ws3KPP6VwfcD5UXyr0Nji,Jared & The Mill,['0GklSybv01PPje5GlXFq2i'],0.479,0.713,10,-7.47,1,0.0288,0.00499,1.91e-06,0.102,0.24,106.498,292173,4.0,2016,2016-09-09,829
5gvZPXI9AWUYhNG5t97It0,Keep Me Going,Orme Dugas,4Ws3KPP6VwfcD5UXyr0Nji,Jared & The Mill,['0GklSybv01PPje5GlXFq2i'],0.364,0.687,2,-6.722,1,0.0382,0.0143,1.21e-05,0.114,0.451,170.033,208887,4.0,2016,2016-09-09,829
5dKKgYqiuLLC5xG8Sm9kVr,Still Alone,Orme Dugas,4Ws3KPP6VwfcD5UXyr0Nji,Jared & The Mill,['0GklSybv01PPje5GlXFq2i'],0.562,0.7759999999999999,7,-6.789,1,0.0319,0.00345,0.0161,0.335,0.8240000000000001,150.04399999999995,228521,4.0,2016,2016-09-09,829
67ZIQ6EeTarH4rjAA9RxRf,Ghosts,Orme Dugas,4Ws3KPP6VwfcD5UXyr0Nji,Jared & The Mill,['0GklSybv01PPje5GlXFq2i'],0.556,0.7490000000000001,2,-7.433,0,0.0371,0.00232,9.38e-05,0.0923,0.59,142.001,215455,4.0,2016,2016-09-09,829
6ewlMqeK1LuFOmNG9x7tma,Song for a Girl,Orme Dugas,4Ws3KPP6VwfcD5UXyr0Nji,Jared & The Mill,['0GklSybv01PPje5GlXFq2i'],0.527,0.332,3,-11.367,1,0.0329,0.8440000000000001,0.000135,0.111,0.29,87.162,246558,4.0,2016,2016-09-09,829
1T0uOwBt4KRVOC1cgbmlNa,Crawl,Life We Chose,05ClOtBf37SmOjM6fC9R21,Jared & The Mill,['0GklSybv01PPje5GlXFq2i'],0.482,0.5579999999999999,3,-6.9620000000000015,1,0.0312,0.429,5.710000000000001e-05,0.122,0.349,150.015,256333,4.0,2015,2015-04-14,829
39EWzCLWBfkwkZKmJSakjX,Hold On,Life We Chose,05ClOtBf37SmOjM6fC9R21,Jared & The Mill,['0GklSybv01PPje5GlXFq2i'],0.555,0.594,11,-6.488,1,0.0294,0.444,0.0,0.0665,0.606,92.105,232093,4.0,2015,2015-04-14,829
5kYFOIJ1CUnYJhj9JAqQHF,She,Life We Chose,05ClOtBf37SmOjM6fC9R21,Jared & The Mill,['0GklSybv01PPje5GlXFq2i'],0.546,0.487,5,-9.066,1,0.0378,0.794,0.0,0.0944,0.33,86.03,276280,4.0,2015,2015-04-14,829
2hRBqxdkYuFySfyEkcsPOp,Messengers,Life We Chose,05ClOtBf37SmOjM6fC9R21,Jared & The Mill,['0GklSybv01PPje5GlXFq2i'],0.494,0.47,0,-7.4129999999999985,1,0.0313,0.7390000000000001,0.0,0.0774,0.166,134.334,277613,4.0,2015,2015-04-14,829
1AArm3JvzmS5MES1HHmCwE,Young & Dumb,Life We Chose,05ClOtBf37SmOjM6fC9R21,Jared & The Mill,['0GklSybv01PPje5GlXFq2i'],0.382,0.8109999999999999,7,-5.557,1,0.0472,0.235,0.0293,0.168,0.6779999999999999,170.10299999999995,185320,4.0,2015,2015-04-14,829
2qNIaXkc0wlR7IIN5l7KtL,Life We Chose,Life We Chose,05ClOtBf37SmOjM6fC9R21,Jared & The Mill,['0GklSybv01PPje5GlXFq2i'],0.5329999999999999,0.5820000000000001,9,-6.556,1,0.0304,0.765,0.0,0.0859,0.253,141.87,342013,4.0,2015,2015-04-14,829
1kUbCTpuB3SL22q6R0cUiV,The Saint Of Lost Causes,The Saint Of Lost Causes,2u56gjSmnJzoZOcUO84Lrw,Justin Townes Earle,['3znXuXT3xkCtjgOxXBBVnq'],0.695,0.3229999999999999,8,-10.806,1,0.0431,0.462,0.268,0.239,0.495,119.175,290609,4.0,2019,2019-05-24,893
1iGzUMnwk5xeDZAnr2pE4Q,Ain’t Got No Money,The Saint Of Lost Causes,2u56gjSmnJzoZOcUO84Lrw,Justin Townes Earle,['3znXuXT3xkCtjgOxXBBVnq'],0.445,0.655,2,-7.402,0,0.0694,0.418,5.19e-06,0.0829,0.62,108.406,185096,4.0,2019,2019-05-24,893
3XSMqnPOR0UJBnbEZL656D,Mornings In Memphis,The Saint Of Lost Causes,2u56gjSmnJzoZOcUO84Lrw,Justin Townes Earle,['3znXuXT3xkCtjgOxXBBVnq'],0.638,0.3379999999999999,0,-10.56,1,0.0288,0.452,0.0786,0.0898,0.415,115.593,271959,4.0,2019,2019-05-24,893
2Q9Ru6ksA2FLuR7uUvsJ09,Don’t Drink The Water,The Saint Of Lost Causes,2u56gjSmnJzoZOcUO84Lrw,Justin Townes Earle,['3znXuXT3xkCtjgOxXBBVnq'],0.4970000000000001,0.596,0,-8.548,1,0.1889999999999999,0.805,0.0178,0.0855,0.71,182.327,281390,4.0,2019,2019-05-24,893
3fp778baYgJ5gDcXtZgGm5,Frightened By The Sound,The Saint Of Lost Causes,2u56gjSmnJzoZOcUO84Lrw,Justin Townes Earle,['3znXuXT3xkCtjgOxXBBVnq'],0.6579999999999999,0.467,11,-11.677,0,0.0457,0.528,0.0361,0.1159999999999999,0.632,118.969,225470,4.0,2019,2019-05-24,893
0wJMhp81KgMVDfLTkfod7s,Flint City Shake It,The Saint Of Lost Causes,2u56gjSmnJzoZOcUO84Lrw,Justin Townes Earle,['3znXuXT3xkCtjgOxXBBVnq'],0.532,0.667,2,-9.181,1,0.246,0.7509999999999999,0.0346,0.113,0.778,169.502,224261,4.0,2019,2019-05-24,893
2gyJtPXGxXevJyauoEJBsz,Over Alameda,The Saint Of Lost Causes,2u56gjSmnJzoZOcUO84Lrw,Justin Townes Earle,['3znXuXT3xkCtjgOxXBBVnq'],0.5870000000000001,0.3989999999999999,2,-9.045,1,0.0292,0.5479999999999999,0.0113,0.111,0.291,112.491,248977,4.0,2019,2019-05-24,893
04NaVb3QcwVr8LZuKHJ9Mq,Pacific Northwestern Blues,The Saint Of Lost Causes,2u56gjSmnJzoZOcUO84Lrw,Justin Townes Earle,['3znXuXT3xkCtjgOxXBBVnq'],0.638,0.4039999999999999,1,-9.801,1,0.152,0.662,0.1159999999999999,0.162,0.621,135.924,216922,4.0,2019,2019-05-24,893
0VGwvrPZzJKfEsFEk7WBAg,Appalachian Nightmare,The Saint Of Lost Causes,2u56gjSmnJzoZOcUO84Lrw,Justin Townes Earle,['3znXuXT3xkCtjgOxXBBVnq'],0.595,0.291,8,-12.267,0,0.076,0.933,0.284,0.0814,0.3229999999999999,119.883,337434,4.0,2019,2019-05-24,893
2oOokalcN81j7iEyBAIL7T,Say Baby,The Saint Of Lost Causes,2u56gjSmnJzoZOcUO84Lrw,Justin Townes Earle,['3znXuXT3xkCtjgOxXBBVnq'],0.616,0.297,6,-10.252,0,0.043,0.985,0.162,0.1009999999999999,0.596,128.023,270003,4.0,2019,2019-05-24,893
1zytqjZBeFjWD5LuoZL7kZ,Ahi Esta Mi Nina,The Saint Of Lost Causes,2u56gjSmnJzoZOcUO84Lrw,Justin Townes Earle,['3znXuXT3xkCtjgOxXBBVnq'],0.624,0.412,11,-12.116,1,0.0673,0.735,0.181,0.108,0.351,76.883,246354,4.0,2019,2019-05-24,893
2MFJCHUEg1WSk418q8uztZ,Talking To Myself,The Saint Of Lost Causes,2u56gjSmnJzoZOcUO84Lrw,Justin Townes Earle,['3znXuXT3xkCtjgOxXBBVnq'],0.633,0.578,5,-8.839,1,0.0382,0.152,0.000367,0.0823,0.535,121.139,174994,4.0,2019,2019-05-24,893
07tZ1Xb2e0JKmK2rUM223s,I'm Not Ever Coming Back Again,I'm Not Ever Coming Back Again,3TwKzYjXGUWhcbLYYpEg5j,Lucy Whittaker,['55v06TjyT2BQwlQf5exxQZ'],0.8009999999999999,0.5589999999999999,6,-7.662000000000001,0,0.168,0.1369999999999999,4.74e-05,0.0514,0.552,106.866,182243,4.0,2017,2017-01-20,1068
2EJYazMxLdgLSiGTnSGUCI,Tough Luck,Gymnastics,1fHozeTsMeD2qq3ivDY8tA,Sneaks,['40iUcsx6LWJ0DEPryPmU30'],0.7490000000000001,0.43,9,-15.004,1,0.289,0.3379999999999999,0.8490000000000001,0.1009999999999999,0.977,152.839,94256,4.0,2016,2016-09-09,1589
4AplJd0f6bJTZu0hz5KIEI,X.T.Y.,Gymnastics,1fHozeTsMeD2qq3ivDY8tA,Sneaks,['40iUcsx6LWJ0DEPryPmU30'],0.618,0.721,6,-14.185,0,0.0388,0.7979999999999999,0.561,0.108,0.772,152.748,110695,4.0,2016,2016-09-09,1589
4cczHLUkIxzQdYdlo8bRW5,New Taste,Gymnastics,1fHozeTsMeD2qq3ivDY8tA,Sneaks,['40iUcsx6LWJ0DEPryPmU30'],0.818,0.248,11,-17.211,0,0.475,0.00543,0.84,0.095,0.825,129.878,92368,4.0,2016,2016-09-09,1589
5HgF9DbxJsTjVkveu6FDRO,No Problem,Gymnastics,1fHozeTsMeD2qq3ivDY8tA,Sneaks,['40iUcsx6LWJ0DEPryPmU30'],0.752,0.485,9,-16.309,0,0.135,0.00031,0.8240000000000001,0.108,0.833,152.92700000000005,42362,4.0,2016,2016-09-09,1589
6ReWUCPdl5865RZmdOBPWY,Red,Gymnastics,1fHozeTsMeD2qq3ivDY8tA,Sneaks,['40iUcsx6LWJ0DEPryPmU30'],0.797,0.365,11,-15.453,1,0.172,0.1689999999999999,0.557,0.158,0.848,76.388,64722,4.0,2016,2016-09-09,1589
